index,article_id,article_span,span_start,span_end,tAnger,tFear,tJoy,tSadness,tValence,tEmotion,tEmotionScore,tSentiment,tSentimentScore,label
6234,999001619,spooks,7423,7429,0.332,0.35,0.366,0.356,0.467,sadness,4,negative,-1,"Name_Calling,Labeling"
6235,999001619,"It appears the Guardian has simply taken this story, provided by spooks, at face value.
Even if it later turns out that Manafort did visit Assange, the Guardian clearly had no compelling evidence for its claims when it published them.
That is profoundly irresponsible journalism  -  fake news  -  that should be of the gravest concern to readers",7358,7699,0.509,0.466,0.166,0.482,0.381,anger,5,negative,-1,Appeal_to_fear-prejudice
6236,999001619,"Despite all this, even analysts critical of the Guardian  '  s behaviour have shown a glaring failure to understand that its latest coverage represents not an aberration by the paper but decisively fits with a pattern",7730,7943,0.569,0.48,0.12,0.494,0.354,anger,6,negative,-1,Doubt
6237,999001619,baffling observations,8140,8162,0.421,0.454,0.358,0.544,0.388,sadness,5,negative,-1,Loaded_Language
6238,999001619,long-standing (and well-documented) hostility towards Assange,8258,8319,0.504,0.499,0.237,0.443,0.359,anger,5,negative,-1,"Name_Calling,Labeling"
6239,999001619,a pervasive and unprofessionally personal hatred for Julian Assange,8384,8452,0.618,0.543,0.229,0.518,0.264,anger,6,very negative,-2,"Name_Calling,Labeling"
6240,999001619,to malign him,8526,8539,0.414,0.458,0.21,0.477,0.399,sadness,5,negative,-1,Loaded_Language
6241,999001619,It was also apparently evidence of the paper  '  s clickbait tendencies,8542,8609,0.498,0.431,0.201,0.42,0.435,anger,5,negative,-1,Doubt
6242,999001619,partisan warriors,8680,8698,0.362,0.374,0.284,0.423,0.477,sadness,4,negative,-1,"Name_Calling,Labeling"
6243,999001619,excitedly spread,8701,8718,0.276,0.29,0.622,0.349,0.682,joy,6,positive,1,Loaded_Language
6244,999001619,hyperventilate over it,8763,8785,0.528,0.613,0.39,0.626,0.362,sadness,6,negative,-1,Loaded_Language
6245,999001619,"They [Guardian editors] knew that publishing this story would cause partisan warriors to excitedly spread the story, and that cable news outlets would hyperventilate over it, and that they  '  d reap the rewards regardless of whether the story turned out to be true or false",8612,8882,0.492,0.527,0.273,0.418,0.503,no specific emotion,0,neutral,0,Doubt
6246,999001619,a bizarre tweet,8901,8916,0.456,0.456,0.234,0.479,0.386,sadness,5,negative,-1,"Name_Calling,Labeling"
6247,999001619,Assange ' s most devoted haters,9355,9384,0.549,0.379,0.236,0.474,0.352,anger,5,negative,-1,"Name_Calling,Labeling"
6248,999001619,"Rather than being the reason for the Guardian violating basic journalistic standards and ethics, the paper  '  s hatred of Assange is a symptom of a deeper malaise in the Guardian and the wider corporate media",9697,9902,0.594,0.579,0.066,0.559,0.296,anger,6,very negative,-2,Doubt
6249,999001619,a deeper malaise in the Guardian and the wider corporate media,9840,9902,0.486,0.528,0.184,0.552,0.345,sadness,6,negative,-1,"Name_Calling,Labeling"
6250,999001619,"relentless, and unhinged, attacks",10066,10100,0.551,0.503,0.222,0.525,0.275,anger,6,very negative,-2,Loaded_Language
6251,999001619,belligerent occupation,10211,10233,0.475,0.498,0.234,0.488,0.498,no specific emotion,0,neutral,0,"Name_Calling,Labeling"
6252,999001619,"Even aside from its decade-long campaign against Assange, the Guardian is far from   ""  solid and reliable  ""  , as Greenwald claims.
It has been at the forefront of the relentless, and unhinged, attacks on Labour leader Jeremy Corbyn for prioritising the rights of Palestinians over Israel  '  s right to continue its belligerent occupation.
Over the past three years, the Guardian has injected credibility into the Israel lobby  '  s desperate efforts to tar Corbyn as an anti-semite",9904,10373,0.548,0.569,0.156,0.5,0.348,fear,6,negative,-1,Doubt
6253,999001619,"Similarly, the Guardian worked tirelessly to promote Clinton and undermine Sanders in the 2016 Democratic nomination process  -  another reason the paper has been so assiduous in promoting the idea that Assange, aided by Russia, was determined to promote Trump over Clinton for the presidency",10400,10690,0.453,0.416,0.234,0.344,0.528,joy,2,positive,1,Doubt
6254,999001619,populist leftwing governments that have rebelled against traditional and oppressive US hegemony in the region,10748,10857,0.51,0.514,0.183,0.456,0.405,fear,5,negative,-1,"Name_Calling,Labeling"
6255,999001619,democratically elected but official enemies of the US,10990,11043,0.468,0.449,0.203,0.462,0.413,anger,5,negative,-1,"Name_Calling,Labeling"
6256,999001619,the region  '  s rightwing authoritarians beloved of Washington,11057,11116,0.336,0.399,0.345,0.356,0.552,joy,3,positive,1,"Name_Calling,Labeling"
6257,999001619,"The Guardian  '  s coverage of Latin America, especially of populist leftwing governments that have rebelled against traditional and oppressive US hegemony in the region, has long grated with analysts and experts.
Its especial venom has been reserved for leftwing figures like Venezuela  '  s Hugo Chavez, democratically elected but official enemies of the US, rather than the region  '  s rightwing authoritarians beloved of Washington",10692,11116,0.498,0.518,0.173,0.454,0.396,fear,5,negative,-1,Doubt
6258,999001619,leftwing dissidents,11246,11266,0.392,0.398,0.249,0.374,0.438,fear,4,negative,-1,"Name_Calling,Labeling"
6259,999001619,"The Guardian has been vocal in the so-called   ""  fake news  ""   hysteria, decrying the influence of social media, the only place where leftwing dissidents have managed to find a small foothold to promote their politics and counter the corporate media narrative",11118,11371,0.531,0.549,0.148,0.449,0.412,fear,5,negative,-1,Doubt
6260,999001619,its true heroes,11674,11690,0.251,0.248,0.456,0.299,0.66,joy,5,positive,1,"Name_Calling,Labeling"
6261,999001619,the entrenched neoliberal order that is hurtling us towards climate breakdown and economic collapse,11752,11851,0.56,0.68,0.102,0.541,0.25,fear,7,very negative,-2,"Name_Calling,Labeling"
6262,999001619,the largest crime against humanity in living memory  -  the attack on Iraq,12009,12081,0.524,0.589,0.23,0.523,0.402,fear,6,negative,-1,"Exaggeration,Minimisation"
6263,999001619,"Equally, the Guardian has made clear who its true heroes are.
Certainly not Corbyn or Assange, who threaten to disrupt the entrenched neoliberal order that is hurtling us towards climate breakdown and economic collapse.
Its pages, however, are readily available to the latest effort to prop up the status quo from Tony Blair, the man who led Britain, on false pretences, into the largest crime against humanity in living memory  -  the attack on Iraq",11633,12081,0.565,0.567,0.153,0.469,0.365,fear,6,negative,-1,Doubt
6264,999001619,"The Guardian has painted social media chiefly as a platform overrun by Russian trolls, arguing that this should justify ever-tighter restrictions that have so far curbed critical voices of the dissident left more than the right",11373,11600,0.568,0.507,0.101,0.455,0.381,anger,6,negative,-1,Doubt
6265,999001619,humanitarian intervention,12089,12114,0.314,0.422,0.27,0.407,0.507,no specific emotion,0,neutral,0,"Name_Calling,Labeling"
6266,999001619,Islamic jihadists,12245,12263,0.426,0.468,0.24,0.417,0.394,fear,5,negative,-1,"Name_Calling,Labeling"
6267,999001619,an arbiter of what is good for Britain and the world  '  s future,12476,12537,0.315,0.371,0.316,0.319,0.532,joy,3,positive,1,"Name_Calling,Labeling"
6268,999001619,"That   ""  humanitarian intervention  ""   cost the lives of many hundreds of thousands of Iraqis and created a vacuum that destabilised much of the Middle East, sucked in Islamic jihadists like al-Qaeda and ISIS, and contributed to the migrant crisis in Europe that has fuelled the resurgence of the far-right.
None of that is discussed in the Guardian or considered grounds for disqualifying Blair as an arbiter of what is good for Britain and the world  '  s future",12083,12537,0.518,0.56,0.157,0.472,0.387,fear,6,negative,-1,Doubt
6269,999001619,"a self-styled   ""  weapons expert",12674,12703,0.455,0.379,0.326,0.308,0.488,no specific emotion,0,neutral,0,"Name_Calling,Labeling"
6270,999001619,"The Guardian also has an especial soft spot for blogger Elliot Higgins, who, aided by the Guardian, has shot to unlikely prominence as a self-styled   ""  weapons expert  ""  .
Like Luke Harding, Higgins invariably seems ready to echo whatever the British and American security services need verifying   ""  independently",12539,12845,0.423,0.408,0.297,0.348,0.501,no specific emotion,0,neutral,0,Doubt
6271,999001619,"Higgins and his well-staffed website Bellingcat have taken on for themselves the role of arbiters of truth on many foreign affairs issues, taking a prominent role in advocating for narratives that promote US and NATO hegemony while demonising Russia, especially in highly contested arenas such as Syria",12848,13150,0.555,0.507,0.137,0.452,0.357,anger,6,negative,-1,Doubt
6272,999001619,arbiters of truth,12937,12955,0.309,0.291,0.336,0.337,0.554,joy,3,positive,1,"Name_Calling,Labeling"
6273,999001619,the poster-boy,13458,13473,0.312,0.327,0.326,0.355,0.474,sadness,4,negative,-1,"Name_Calling,Labeling"
6274,999001619,"Improbably, the Guardian has adopted Higgins as the poster-boy for a supposed citizen journalism it has sought to undermine as   ""  fake news  ""   whenever it occurs on social media without the endorsement of state-backed organisations",13410,13637,0.544,0.541,0.129,0.47,0.384,anger,5,negative,-1,Doubt
6275,999001619,to vilify him,13763,13776,0.478,0.43,0.214,0.521,0.372,sadness,5,negative,-1,Loaded_Language
6276,999001619,"The truth is that the Guardian has not erred in this latest story attacking Assange, or in its much longer-running campaign to vilify him.
With this story, it has done what it regularly does when supposedly vital western foreign policy interests are at stake  -  it simply regurgitates an elite-serving, western narrative",13639,13958,0.544,0.477,0.21,0.45,0.417,anger,5,negative,-1,Doubt
6277,999001619,"the existing, neoliberal order",14041,14071,0.349,0.412,0.259,0.35,0.452,fear,4,negative,-1,"Name_Calling,Labeling"
6278,999001619,a corrupt western elite,14150,14173,0.494,0.441,0.17,0.41,0.403,anger,5,negative,-1,"Name_Calling,Labeling"
6279,999001619,whistle-blowing,14126,14142,0.341,0.33,0.316,0.317,0.488,no specific emotion,0,neutral,0,Loaded_Language
6280,999001619,the rapacious financial industries,14251,14286,0.461,0.48,0.306,0.435,0.462,fear,5,negative,-1,"Name_Calling,Labeling"
6281,999001619,"a damaging and exploitative US dominance of   ""  America  '  s backyard",14371,14434,0.497,0.504,0.27,0.407,0.408,fear,5,negative,-1,"Name_Calling,Labeling"
6282,999001619,the elite-friendly narratives of corporate media,14497,14545,0.392,0.464,0.212,0.407,0.478,fear,5,negative,-1,"Name_Calling,Labeling"
6283,999001619,vilifying,14610,14620,0.485,0.434,0.332,0.486,0.435,sadness,5,negative,-1,Loaded_Language
6284,999001619,vilifying,14610,14620,0.485,0.434,0.332,0.486,0.435,sadness,5,negative,-1,Repetition
6285,999001619,"The Guardian did not make a mistake in vilifying Assange without a shred of evidence.
It did what it is designed to do",14571,14689,0.473,0.345,0.213,0.379,0.44,anger,5,negative,-1,Causal_Oversimplification
6286,999001619,the Guardian  '  s hit-piece,14820,14845,0.259,0.299,0.396,0.296,0.562,joy,4,positive,1,"Name_Calling,Labeling"
6287,999001619,"Reporter Luke Harding  '  s latest article, claiming that Donald Trump  '  s disgraced former campaign manager Paul Manafort secretly visited Assange in Ecuador  '  s embassy in London on three occasions, is so full of holes that even hardened opponents of Assange in the corporate media are struggling to stand by it",235,540,0.523,0.502,0.206,0.466,0.397,anger,5,negative,-1,Doubt
6288,999001619,The propaganda function of the piece is patent,818,864,0.418,0.446,0.249,0.399,0.467,fear,4,negative,-1,Doubt
6289,999001619,an otherwise solid and reliable paper,8336,8373,0.344,0.356,0.348,0.407,0.586,joy,3,positive,1,"Name_Calling,Labeling"
6290,999001621,This Guardian Fake News Story Proves That The Media Can ' t Be Trusted,88,156,0.499,0.441,0.168,0.477,0.432,anger,5,negative,-1,Doubt
6291,999001621,The story was weakly sourced and included some details that seemed unlikely to be true,3577,3663,0.395,0.437,0.226,0.478,0.369,sadness,5,negative,-1,Doubt
6292,999001621,"a notorious fraud, a russo-phobe intelligence asset with a personal grievance towards Assange and Wikileaks",4208,4315,0.534,0.455,0.17,0.415,0.409,anger,5,negative,-1,"Name_Calling,Labeling"
6293,999001621,political operatives or hacks,4498,4527,0.417,0.45,0.139,0.407,0.454,fear,4,negative,-1,"Name_Calling,Labeling"
6294,999001621,"he is just  "" storytelling ""  - in other words: it is fiction",4928,4985,0.325,0.361,0.348,0.314,0.507,no specific emotion,0,neutral,0,"Exaggeration,Minimisation"
6295,999001621,a hack job in the purest sense of the term,5089,5131,0.418,0.411,0.276,0.406,0.507,no specific emotion,0,neutral,0,"Name_Calling,Labeling"
6296,999001621,bone-chilling,9108,9122,0.435,0.518,0.361,0.544,0.354,sadness,5,negative,-1,Loaded_Language
6297,999001621,Unfortunately no western main stream media can any longer be trusted to publish the truth,11969,12058,0.436,0.456,0.132,0.507,0.354,sadness,5,negative,-1,Doubt
6298,999001621,sensational claim,3234,3252,0.328,0.363,0.376,0.302,0.571,joy,4,positive,1,Loaded_Language
6299,999001621,would explode,3984,3998,0.481,0.424,0.215,0.464,0.339,anger,5,negative,-1,Loaded_Language
6300,999001621,"This defensive Guardian claim is, like its story, evidently completely false.
Wikileaks publicly denied the Guardian ' s claims 90 minutes before the story was first published.
Manafort asserts that his lawyers had notified the Guardian that the story was false before the Guardian  ' proceeded with the story",7442,7747,0.507,0.408,0.202,0.45,0.389,anger,5,negative,-1,Doubt
6301,999001621,"The story was completely false and the Guardian knew it was.
It disregarded and left out the denials the subjects of the story had issued before it was published",8213,8374,0.46,0.43,0.177,0.483,0.396,sadness,5,negative,-1,Doubt
6302,999001621,"The Guardian has become a main outlet for British government disinformation operations aimed at defaming Russia.
It smeared Assange and Snowden as Russian collaborators.
It uncritically peddled the Russiagate story and the nonsensical Skripal claims which are both obviously concocted by British intelligence services.
That seems to have become its main purpose",8377,8738,0.52,0.447,0.181,0.437,0.41,anger,5,negative,-1,Doubt
6303,999001621,the nonsensical Skripal claims,8596,8627,0.456,0.436,0.249,0.418,0.446,anger,5,negative,-1,"Name_Calling,Labeling"
6304,999001621,a disinformation campaign,10904,10929,0.395,0.393,0.238,0.397,0.473,sadness,4,negative,-1,"Name_Calling,Labeling"
6305,999001621,I have never,5890,5903,0.408,0.473,0.246,0.491,0.434,sadness,5,negative,-1,Repetition
6306,999001621,even the tiniest modicum of respect as a journalist,9006,9058,0.35,0.36,0.302,0.383,0.528,joy,3,positive,1,"Exaggeration,Minimisation"
6307,999001621,This Guardian Fake News Story Proves That The Media Can ' t Be Trusted,0,68,0.499,0.441,0.168,0.477,0.432,anger,5,negative,-1,Doubt
6308,999001621,its shoddier side,321,339,0.376,0.339,0.338,0.354,0.488,no specific emotion,0,neutral,0,Loaded_Language
6309,999001621,cranky identity grievances stories,467,501,0.557,0.505,0.126,0.584,0.296,sadness,6,very negative,-2,Loaded_Language
6310,999001621,manipulative propaganda,537,561,0.564,0.457,0.097,0.503,0.323,anger,6,negative,-1,"Name_Calling,Labeling"
6311,999001621,"While it earlier made attempts to balance its shoddier side with some interesting reporting, it is now solidly main stream in the worst sense.
It promotes neo-liberalism and a delves into cranky identity grievances stories.
It also became an main outlet for manipulative propaganda peddled by the British secret services",279,599,0.528,0.456,0.154,0.477,0.387,anger,5,negative,-1,Doubt
